date,nav,cash,num_positions
2024-08-21,100460.80089000033,3569.3008900003206,14
2024-08-22,101368.3608900003,3569.3008900003206,14
2024-08-23,100966.3608900003,3569.3008900003206,14
2024-08-26,101645.76089000033,3569.3008900003206,14
2024-08-27,101645.78089000031,3569.3008900003206,14
2024-08-28,102275.37089000034,3569.3008900003206,14
2024-08-29,101868.64089000033,3569.3008900003206,14
2024-08-30,101512.83489000035,1633.9848900003226,12
2024-09-03,102130.50489000035,1633.9848900003226,12
2024-09-04,101827.07489000032,1633.9848900003226,12
2024-09-05,101933.85489000032,1633.9848900003226,12
2024-09-06,101161.84489000033,1633.9848900003226,12
2024-09-09,100577.99489000032,1633.9848900003226,12
2024-09-10,101636.21489000034,1633.9848900003226,12
2024-09-11,101867.50489000035,1633.9848900003226,12
2024-09-12,101589.12489000031,1633.9848900003226,12
2024-09-13,102077.12495000032,2387.754950000321,13
2024-09-16,102320.85495000033,2387.754950000321,13
2024-09-17,102822.21495000034,2387.754950000321,13
2024-09-18,101603.06495000032,2387.754950000321,13
2024-09-19,101386.97495000034,2387.754950000321,13
2024-09-20,101673.38495000033,2387.754950000321,13
2024-09-23,101935.29495000032,2387.754950000321,13
2024-09-24,102067.85495000034,2387.754950000321,13
2024-09-25,101487.19495000032,2387.754950000321,13
2024-09-26,101439.08495000034,2387.754950000321,13
2024-09-27,101050.32436000033,1539.2243600003308,9
2024-09-30,100812.44436000031,1539.2243600003308,9
2024-10-01,101458.08436000033,1539.2243600003308,9
2024-10-02,101137.85436000032,1539.2243600003308,9
2024-10-03,100867.66436000033,1539.2243600003308,9
2024-10-04,100422.40436000034,1539.2243600003308,9
2024-10-07,100744.59436000032,1539.2243600003308,9
2024-10-08,100163.46436000033,1539.2243600003308,9
2024-10-09,100698.85436000033,1539.2243600003308,9
2024-10-10,101684.61436000033,1539.2243600003308,9
2024-10-11,100815.33175000033,2559.0817500003386,14
2024-10-14,101703.45175000031,2559.0817500003386,14
2024-10-15,102245.43175000034,2559.0817500003386,14
2024-10-16,101503.47175000033,2559.0817500003386,14
2024-10-17,102312.54175000031,2559.0817500003386,14
2024-10-18,101977.49175000032,2559.0817500003386,14
2024-10-21,102204.97175000033,2559.0817500003386,14
2024-10-22,101539.66175000035,2559.0817500003386,14
2024-10-23,101106.31175000033,2559.0817500003386,14
2024-10-24,100673.22175000035,2559.0817500003386,14
2024-10-25,99699.41920000034,1585.129200000354,14
2024-10-28,98964.67920000038,1585.129200000354,14
2024-10-29,98631.14058000036,7997.330580000354,13
2024-10-30,99221.31058000037,7997.330580000354,13
2024-10-31,98942.19878000036,14547.573780000354,12
