date,nav,cash,num_positions
2023-11-21,97670.26901500027,2159.249015000257,11
2023-11-22,97083.06901500025,2159.249015000257,11
2023-11-24,97334.36861500028,739.7186150002655,10
2023-11-27,97130.82861500025,739.7186150002655,10
2023-11-28,97028.84861500027,739.7186150002655,10
2023-11-29,97045.21861500028,739.7186150002655,10
2023-11-30,96869.00861500028,739.7186150002655,10
2023-12-01,95839.15600500027,1776.4560050002665,13
2023-12-04,96070.76518500026,3655.395185000267,13
2023-12-05,95675.85518500026,3655.395185000267,13
2023-12-06,95605.91518500027,3655.395185000267,13
2023-12-07,95066.09518500029,3655.395185000267,13
2023-12-08,95377.79791500026,824.6479150002726,10
2023-12-11,96033.20791500027,824.6479150002726,10
2023-12-12,97216.74791500028,824.6479150002726,10
2023-12-13,98391.96791500028,824.6479150002726,10
2023-12-14,98635.86209500027,6434.852095000272,9
2023-12-15,96464.49643500027,1253.0664350002844,11
2023-12-18,97034.22643500028,1253.0664350002844,11
2023-12-19,96520.59643500028,1253.0664350002844,11
2023-12-20,96984.04643500029,1253.0664350002844,11
2023-12-21,95078.95643500029,1253.0664350002844,11
2023-12-22,96902.16486500029,2498.874865000288,14
2023-12-26,96827.78486500029,2498.874865000288,14
2023-12-27,97840.14486500029,2498.874865000288,14
2023-12-28,97864.79486500028,2498.874865000288,14
2023-12-29,97654.5939850003,714.6939850002993,10
2024-01-02,97072.57398500029,714.6939850002993,10
2024-01-03,93732.79398500029,714.6939850002993,10
2024-01-04,92249.2839850003,714.6939850002993,10
2024-01-05,91730.07505500031,1182.065055000302,12
2024-01-08,92128.7850550003,1182.065055000302,12
2024-01-09,93705.0250550003,1182.065055000302,12
2024-01-10,93171.1050550003,1182.065055000302,12
2024-01-11,93211.6550550003,1182.065055000302,12
2024-01-12,93456.33312500032,944.2131250003085,13
2024-01-16,93370.63312500033,944.2131250003085,13
2024-01-17,93698.67312500029,944.2131250003085,13
2024-01-18,93209.7925650003,9016.692565000309,12
2024-01-19,94106.96281500036,805.0528150003356,12
2024-01-22,96625.76281500031,805.0528150003356,12
2024-01-23,96988.15281500036,805.0528150003356,12
2024-01-24,96872.52281500034,805.0528150003356,12
2024-01-25,97806.31281500035,805.0528150003356,12
2024-01-26,98076.99376500033,1007.9437650003329,13
2024-01-29,95694.76421500032,8290.204215000333,12
2024-01-30,96430.75421500031,8290.204215000333,12
2024-01-31,95507.06421500034,8290.204215000333,12
2024-02-01,94415.22937500034,19453.869375000337,11
2024-02-02,94668.16327500036,1387.623275000353,11
2024-02-05,96689.75327500036,1387.623275000353,11
2024-02-06,96451.00327500036,1387.623275000353,11
2024-02-07,95945.85327500038,1387.623275000353,11
2024-02-08,97033.40478500036,9368.124785000355,10
2024-02-09,96581.49885500035,1967.0988550003567,13
2024-02-12,97092.39885500036,1967.0988550003567,13
2024-02-13,96498.74885500035,1967.0988550003567,13
2024-02-14,95620.48885500035,1967.0988550003567,13
2024-02-15,97354.20885500035,1967.0988550003567,13
2024-02-16,97346.30378500039,1717.6437850003654,14
2024-02-20,96943.43378500038,1717.6437850003654,14
2024-02-21,96192.66378500038,1717.6437850003654,14
2024-02-22,94394.25858500037,10793.758585000365,12
2024-02-23,96693.53922500036,1100.3192250003672,13
2024-02-26,95443.43386500038,10066.703865000367,12
